title|author|genre|tags|summary|media|publish|adult|thumbnail_small|thumbnail_big|link
between the sheets 비트윈 더 시트|Aoi Hashimoto,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/15544264/S?Adult=N|http://image.yes24.com/goods/15544264/S?Adult|http://www.yes24.com/24/goods/15544264
동거인의 조건|이솔우,|성인,BL,|||대원|1|1|http://image.yes24.com/goods/15529811/S?Adult=N|http://image.yes24.com/goods/15529811/S?Adult|http://www.yes24.com/24/goods/15529811
뭔가 좋은 걸 찾았다|Hinako,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/15175871/S?Adult=N|http://image.yes24.com/goods/15175871/S?Adult|http://www.yes24.com/24/goods/15175871
사타닉 스위트|야마시타 토모코,|성인,|||삼양(만화)|1|1|http://image.yes24.com/goods/15127146/S?Adult=N|http://image.yes24.com/goods/15127146/S?Adult|http://www.yes24.com/24/goods/15127146
STAR Right 스타 라이트|오우기 유즈하,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/15114556/S?Adult=N|http://image.yes24.com/goods/15114556/S?Adult|http://www.yes24.com/24/goods/15114556
키스가 있었다|닛타 유카,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/15048065/S?Adult=N|http://image.yes24.com/goods/15048065/S?Adult|http://www.yes24.com/24/goods/15048065
신록 사랑기|Akeno Kitahata,타치바나 베니오,|성인,BL,|학생,여자,친구,|무표정하고 말이 없는 나치 마히로는 동급생들에게 『마네킹 군』이라 불리며경원시되고 있다. 그런 나치의 유일한 친구는 여자들의 절대적인 인기를 얻고 있는 마리야 아즈사.나치는 마리야가 다른 사람들과 함께 있어도, 마리야만을 보며 마리야에 대한독점욕을 숨기지 않는다.중학생 때부터 서로에게 가장 소중한 최고의 친구. 하지만 나치는 '친구'보다도 소중한 존재가 있다는 걸 알고서…?|현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/14963836/S|http://image.yes24.com/goods/14963836|http://www.yes24.com/24/goods/14963836
아름다운 순간|Ringo Yuki,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/14897742/S?Adult=N|http://image.yes24.com/goods/14897742/S?Adult|http://www.yes24.com/24/goods/14897742
엉터리 메모리|나츠메 이사쿠,|성인,BL,|||삼양(만화)|1|1|http://image.yes24.com/goods/14861284/S?Adult=N|http://image.yes24.com/goods/14861284/S?Adult|http://www.yes24.com/24/goods/14861284
알몸으로 나돌아다닐 순 없잖아|야마시타 토모코,|성인,|||삼양(만화)|1|1|http://image.yes24.com/goods/14757909/S?Adult=N|http://image.yes24.com/goods/14757909/S?Adult|http://www.yes24.com/24/goods/14757909
레오파드 백서|오우기 유즈하,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/14272624/S?Adult=N|http://image.yes24.com/goods/14272624/S?Adult|http://www.yes24.com/24/goods/14272624
컬러풀 라인|이치카와 케이,|성인,|키스,남자,여자,마음,친구,사랑,|쇼스케는 친구이자 금세 사랑에 빠지는 남자 토모키의 실연 위로 담당.평소처럼 함께 술을 마시며 푸념을 들어주던 어느 날.이야기를 들어주던 쇼스케는'사랑해~' 라고 가볍게 입을 놀리는 토모키에게 '그 여자랑 나, 어느 쪽을?'이라고 자기도 모르게 본심을 흘려버렸다. 쇼스케는 선택할 수 없다며 우는 토모키에게 그만 마음이 움직여 키스를 하고 마는데…!걸핏하면 사랑에 빠지는 어벙한 울보 우울남과, 사랑에 부정적인 평범한 남자가 친구가 아니게 된 날!|현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/14113217/S|http://image.yes24.com/goods/14113217|http://www.yes24.com/24/goods/14113217
동인을 꿈꿔서|Mariko Nekono,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/13767130/S?Adult=N|http://image.yes24.com/goods/13767130/S?Adult|http://www.yes24.com/24/goods/13767130
연애조작X고양이책|하스카와 아이,|성인,BL,|어른,연애,세계,시리즈,|매력적인 어른의 연애를 그린 인기 시리즈 「연애조작」의 스핀오프로 탄생한 『깜짝♡번외편』이 등장했습니다!! 본편과 다름없이 댄디하고 유능한 오쿠무라 씨는 이쪽 세계에서는 쿨뷰티 고양이 케이에게 농락당하는 팔불출 주인. 그런 오쿠무라 씨의 한결같은 모습에 고양이 케이도 싫지만은 않은 듯…?! 케이처럼 동물이 된 나기와 시키, 케이 등 익숙한 멤버들의 따뜻하고 흐뭇한 동물의인화 책!!「연애조작」팬을 위한 스페셜 번외편 42p&인터뷰 동시 수록!!|현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/13607706/S|http://image.yes24.com/goods/13607706|http://www.yes24.com/24/goods/13607706
낙타지기와 왕자의 밤|오가와 치세,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/13214790/S?Adult=N|http://image.yes24.com/goods/13214790/S?Adult|http://www.yes24.com/24/goods/13214790
CATS|AMATSU RISA,|성인,BL,|마법,학생,고민,인간,고등학생,세계,소녀,사건,시간,수수께끼,생활,꿈,신,단편,|유성가 꿈번지 지옥로 221B.마법세계와 인간세계의 틈 사이에 있는 Cafe 5CATS는 매일매일 마법세계로의 손님들로 북적북적하다. 평범한 고등학생 하스미 케이는 묘한 인연으로 이 카페를 도우며 마법사 견습 생활을 하게 되는데…!인형의 꿈과 기묘한 반점으로 고민하는 소녀, 코우노 토리 씨가 데려온 수수께끼의 아기 etc… 가게에는 ‘마법시간’이라는 특별한 시간에 관련된 신기한 사건이 일어나는데…?!5명의 느긋~한 일상생활을 엿볼 수 있는 단편만화도 다수수록♥|조은세상|1|1|http://image.yes24.com/goods/13356062/S|http://image.yes24.com/goods/13356062|http://www.yes24.com/24/goods/13356062
S의 유혹|카츠모토 카사네,|성인,|||대원|1|1|http://image.yes24.com/goods/13231644/S?Adult=N|http://image.yes24.com/goods/13231644/S?Adult|http://www.yes24.com/24/goods/13231644
아라사의 달콤한 일상|미네 나유카,|성인,|||AK(에이케이 커뮤니케이션즈)|1|1|http://image.yes24.com/goods/13111054/S?Adult=N|http://image.yes24.com/goods/13111054/S?Adult|http://www.yes24.com/24/goods/13111054
아침까지 수업Chu|오오타 아키요시,무뉴,|성인,|||디앤씨미디어(D&C미디어)|1|1|http://image.yes24.com/goods/11145628/S?Adult=N|http://image.yes24.com/goods/11145628/S?Adult|http://www.yes24.com/24/goods/11145628
속도위반 남자 허니문 편|미카게 츠바키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7007930/S?Adult=N|http://image.yes24.com/goods/7007930/S?Adult|http://www.yes24.com/24/goods/7007930
ZE 카미의 책|시미즈 유키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7440731/S?Adult=N|http://image.yes24.com/goods/7440731/S?Adult|http://www.yes24.com/24/goods/7440731
진지하게|카노 시우코,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7440737/S?Adult=N|http://image.yes24.com/goods/7440737/S?Adult|http://www.yes24.com/24/goods/7440737
배신자는 내 이름을 알고 있다|오다기리 호타루,|성인,BL,|전쟁,비밀,신,|본격적인 전쟁을 시작하기 전, 타카시로에게 요양을 권유받아 기오우 가의 ‘비밀장소’로 가게 된 유키. 루카, 트빌트들은 도착하자마자 여관 여주인에게서 신사에서 일어나는 기괴한 현상에 대한 조사를 부탁받는다. 그러던 중 유키는 사이리한테 역대 ‘신의 빛’의 장렬한 최후에 대해 듣게 되는데….ⓒ Hotaru ODAGIRI 2006 / KADOKAWA SHOTEN PUBLISHING CO., LTD., Tokyo|대원|1|1|http://image.yes24.com/goods/7537916/S|http://image.yes24.com/goods/7537916|http://www.yes24.com/24/goods/7537916
잘생겼군과 시원찮군|HIDEYOSHICO,|성인,|학생,고민,기억,대학,그녀,관계,|'그녀의 저편에 있는 나를 봐주지 않을래요?'시원찮은 나와, 잘생긴 너와, 기묘한 유령과의 삼각관계.‘여친 없는 이력=연령’인 시원찮은 대학생 켄타로는 시원찮은 이유로 머리를 세게 부딪친 이후 기억에 없는 행동으로 고민하고 있었다. 그러던 어느 날, 눈을 떠보니 그곳은 모르는 집의 침대 위였고 눈앞에는 전혀 모르는 훈남이 누워있었는데…. ─이 녀석은 누구지?|조은세상|1|1|http://image.yes24.com/goods/7463292/S|http://image.yes24.com/goods/7463292|http://www.yes24.com/24/goods/7463292
상사 주제에 까불고 있어|Reno Amagi,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7274223/S?Adult=N|http://image.yes24.com/goods/7274223/S?Adult|http://www.yes24.com/24/goods/7274223
고양이의 신부맞이|코지마 라라코,|성인,|||삼양(만화)|1|1|http://image.yes24.com/goods/7292168/S?Adult=N|http://image.yes24.com/goods/7292168/S?Adult|http://www.yes24.com/24/goods/7292168
첫사랑의 전후|히다카 쇼코,|성인,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7203186/S?Adult=N|http://image.yes24.com/goods/7203186/S?Adult|http://www.yes24.com/24/goods/7203186
잔혹하게 사랑을 속삭여줘|Rin Narusaka,|성인,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/7203197/S?Adult=N|http://image.yes24.com/goods/7203197/S?Adult|http://www.yes24.com/24/goods/7203197
뷰티풀 데이즈|마다라메 히로,|성인,BL,|키스,연인,남자,행복,기억,학교,생각,신,사랑,동거,|가슴이 먹먹해지도록 슬픈 그들의 사랑이야기.「웃는 것도 화내는 것도 큰 소리로 우는 것도, 다른 모든 사람들이 당연하게 생각하는 자그마한 행복조차도, 모두 나츠메 씨가 가르쳐 주었다」그와 함께한 아름다운 나날들.집안일은 고사하고 자기 자신조차 제대로 챙기지 못하면서 동물이나 사람을 주워오는 사람 좋은 삼촌, 나츠메에게 거둬져 자라 온 아사히. 학교에 다니면서 나츠메를 위해 집안일을 해내던 아사히는 어느 날 밤, 술에 취한 나츠메에게 키스를 당하고 그를 향한 연심을 자각한다. 그러나 다음날, 나츠메는 기억이 없는 척을 하고, 거기다 옛 연인이었다는 남자를 데리고 와 동거하겠다고 하는데─?!|조은세상|1|1|http://image.yes24.com/goods/7204727/S|http://image.yes24.com/goods/7204727|http://www.yes24.com/24/goods/7204727
언덕 위의 마법사|메이지 카나코,|성인,BL,|마법,아버지,왕,성장,평화,마을,|마법사가 많이 사는 마을 게르 외곽의 험한 산중에, 마법사 리와 제자 라벨이 살고 있다.어느 날 리에게 원한을 품은 마법사가 리를 습격한다.리의 힘으로 평화를 되찾지만 냉정함을 잃고 흐트러진 라벨을 리는 엄하게 꾸중한다.자책하던 리는 어떤 조언을 통해 라벨의 성장을 다시금 느끼게 된다.그리고 리는 라벨의 모습에서 그의 아버지이자 지난날 존재했던 대국 세로한의 왕을 떠올리는데―|현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/6775264/S|http://image.yes24.com/goods/6775264|http://www.yes24.com/24/goods/6775264
미무라씨와 카타기리씨|런던 파리코,|성인,BL,|||삼양(만화)|1|1|http://image.yes24.com/goods/7086778/S?Adult=N|http://image.yes24.com/goods/7086778/S?Adult|http://www.yes24.com/24/goods/7086778
수천의 밤|키노시타 케이코,|성인,BL,|||조은세상|1|1|http://image.yes24.com/goods/6982730/S?Adult=N|http://image.yes24.com/goods/6982730/S?Adult|http://www.yes24.com/24/goods/6982730
천국이 아냐|시마 아사히,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/6651685/S?Adult=N|http://image.yes24.com/goods/6651685/S?Adult|http://www.yes24.com/24/goods/6651685
세계 BL 망상동화|제니가타 타이무,|성인,BL,|||인디고(만화)|1|1|http://image.yes24.com/goods/6750991/S?Adult=N|http://image.yes24.com/goods/6750991/S?Adult|http://www.yes24.com/24/goods/6750991
독점 권리서|코사카 아키호,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/6356411/S?Adult=N|http://image.yes24.com/goods/6356411/S?Adult|http://www.yes24.com/24/goods/6356411
속도위반 가족|미카게 츠바키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/6293981/S?Adult=N|http://image.yes24.com/goods/6293981/S?Adult|http://www.yes24.com/24/goods/6293981
검은 고양이의 우울|NEKOTA RIKO,|성인,BL,|마음,신,소년,사랑,단편,|「불행한 고양이야, 또 외톨이인 거니?」마음을 애절하게 자극하는… 손바닥 위에 올려놓고 싶은 사랑 이야기'반드시 당신 가게를 망하게 하겠어!'고양이 귀를 갖고 태어난 소년 쿠로네코는 그 용모 때문에 액신으로 사람들에게 미움받고 있었다. 그런 쿠로네코가 부인들에게 인기가 높은 포목점 「야에가키야」로 쳐들어간 목적은 「불행을 부르기」위한 라이벌 가게의 책략이었다. 그것을 분명 알 터인데도 가게 주인인 야에가키는 다정하고 상냥하게 대해주는데…. 보석함처럼 사랑스러운 단편집 수록.|조은세상|1|1|http://image.yes24.com/goods/6341411/S|http://image.yes24.com/goods/6341411|http://www.yes24.com/24/goods/6341411
속도위반 남자|미카게 츠바키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5785399/S?Adult=N|http://image.yes24.com/goods/5785399/S?Adult|http://www.yes24.com/24/goods/5785399
굴거리나무 귤 그리고 쥐|MAKI Ruis,|성인,BL,|||조은세상|1|1|http://image.yes24.com/goods/5849025/S?Adult=N|http://image.yes24.com/goods/5849025/S?Adult|http://www.yes24.com/24/goods/5849025
ZE|시미즈 유키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5896521/S?Adult=N|http://image.yes24.com/goods/5896521/S?Adult|http://www.yes24.com/24/goods/5896521
망상 일렉텔|네코타 요네조우,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5498273/S?Adult=N|http://image.yes24.com/goods/5498273/S?Adult|http://www.yes24.com/24/goods/5498273
파인더의 열정|야마네 아야노,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5248294/S?Adult=N|http://image.yes24.com/goods/5248294/S?Adult|http://www.yes24.com/24/goods/5248294
남자미로|아니야 유이지,|성인,BL,|||조은세상|1|1|http://image.yes24.com/goods/5252649/S?Adult=N|http://image.yes24.com/goods/5252649/S?Adult|http://www.yes24.com/24/goods/5252649
무자비한 남자|사쿠라가 메이,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5161110/S?Adult=N|http://image.yes24.com/goods/5161110/S?Adult|http://www.yes24.com/24/goods/5161110
신사협정을 맺자|코우지마 나즈키,|성인,BL,|||삼양(만화)|1|1|http://image.yes24.com/goods/5222048/S?Adult=N|http://image.yes24.com/goods/5222048/S?Adult|http://www.yes24.com/24/goods/5222048
사랑하기에|야마다 유기,아이다 사키,|성인,BL,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/5056348/S?Adult=N|http://image.yes24.com/goods/5056348/S?Adult|http://www.yes24.com/24/goods/5056348
토끼 남자 호랑이 남자|혼마 아키라,|성인,BL,|연애,남자,결심,생각,신,상처,|「스즈키」의 정체가 바로 자신이라는 걸 들켜버린 우즈키. 그걸로 포기할 줄 알았는데, 노나미는 남자라도 상관없다며 우즈키를 안으려 든다.우악스러움 속에서도 서툰 다정함이 엿보이는 노나미에게 끌리기 시작한 우즈키는 그 이상 가까워지는 게 두려워져 병원을 나가주는 조건으로 딱 한 번 안기려 든다. 한편 처음 느끼는 강한 연심을 거래조건으로 이용당한 것에 상처받은 노나미는 우즈키를 포기하기로 결심, 부하를 퇴원시키고 병원을 나가버리는데―성실하게 상식을 전제로 생각하는 의사와 본능과 육감에 따라 살아가는 조폭두목의 이종족간 연애이야기.|현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/4302916/S|http://image.yes24.com/goods/4302916|http://www.yes24.com/24/goods/4302916
Limit 리미트|John Momoi,|성인,|||현대지능개발사(루비코믹스)|1|1|http://image.yes24.com/goods/4283988/S?Adult=N|http://image.yes24.com/goods/4283988/S?Adult|http://www.yes24.com/24/goods/4283988
J의 모든 것|나카무라 아스미코,|성인,|||삼양(만화)|1|1|http://image.yes24.com/goods/4344237/S?Adult=N|http://image.yes24.com/goods/4344237/S?Adult|http://www.yes24.com/24/goods/4344237
